date,score,country,term,translated_term,score_difference
2019-12-01,8,uk,bananabread,bananbread,1.0
2019-12-08,7,uk,bananabread,bananbread,0.0
2019-12-15,7,uk,bananabread,bananbread,0.0
2019-12-22,6,uk,bananabread,bananbread,-2.0
2019-12-29,9,uk,bananabread,bananbread,-1.0
2020-01-05,11,uk,bananabread,bananbread,2.0
2020-01-12,11,uk,bananabread,bananbread,1.0
2020-01-19,13,uk,bananabread,bananbread,2.0
2020-01-26,13,uk,bananabread,bananbread,1.0
2020-02-02,15,uk,bananabread,bananbread,2.0
2020-02-09,15,uk,bananabread,bananbread,2.0
2020-02-16,15,uk,bananabread,bananbread,2.0
2020-02-23,13,uk,bananabread,bananbread,1.0
2020-03-01,14,uk,bananabread,bananbread,3.0
2020-03-08,16,uk,bananabread,bananbread,3.0
2020-03-15,31,uk,bananabread,bananbread,19.0
2020-03-22,70,uk,bananabread,bananbread,59.0
2020-03-29,100,uk,bananabread,bananbread,87.0
2020-04-05,87,uk,bananabread,bananbread,74.0
2020-04-12,89,uk,bananabread,bananbread,77.0
2020-04-19,67,uk,bananabread,bananbread,56.0
2020-04-26,65,uk,bananabread,bananbread,55.0
2020-05-03,54,uk,bananabread,bananbread,42.0
2020-05-10,52,uk,bananabread,bananbread,42.0
2020-05-17,39,uk,bananabread,bananbread,29.0
2020-05-24,36,uk,bananabread,bananbread,22.0
2020-05-31,35,uk,bananabread,bananbread,24.0
2020-06-07,30,uk,bananabread,bananbread,20.0
2020-06-14,26,uk,bananabread,bananbread,16.0
2020-06-21,22,uk,bananabread,bananbread,12.0
2020-06-28,25,uk,bananabread,bananbread,15.0
2020-07-05,21,uk,bananabread,bananbread,11.0
2020-07-12,18,uk,bananabread,bananbread,8.0
2020-07-19,20,uk,bananabread,bananbread,9.0
2020-07-26,18,uk,bananabread,bananbread,7.0
2020-08-02,17,uk,bananabread,bananbread,5.0
2020-08-09,16,uk,bananabread,bananbread,5.0
2020-08-16,15,uk,bananabread,bananbread,4.0
2020-08-23,13,uk,bananabread,bananbread,1.0
2020-08-30,14,uk,bananabread,bananbread,3.0
2020-09-06,15,uk,bananabread,bananbread,3.0
2020-09-13,16,uk,bananabread,bananbread,3.0
2020-09-20,17,uk,bananabread,bananbread,3.0
2020-09-27,16,uk,bananabread,bananbread,4.0
2020-10-04,18,uk,bananabread,bananbread,6.0
2020-10-11,17,uk,bananabread,bananbread,5.0
2020-10-18,17,uk,bananabread,bananbread,5.0
2020-10-25,18,uk,bananabread,bananbread,5.0
2020-11-01,20,uk,bananabread,bananbread,8.0
2018-11-04,75,uk,coffee,coffee,
2018-11-11,76,uk,coffee,coffee,
2018-11-18,84,uk,coffee,coffee,
2018-11-25,80,uk,coffee,coffee,
2018-12-02,75,uk,coffee,coffee,
2018-12-09,78,uk,coffee,coffee,
2018-12-16,77,uk,coffee,coffee,
2018-12-23,81,uk,coffee,coffee,
2018-12-30,80,uk,coffee,coffee,
2019-01-06,73,uk,coffee,coffee,
2019-01-13,75,uk,coffee,coffee,
2019-01-20,71,uk,coffee,coffee,
2019-01-27,71,uk,coffee,coffee,
2019-02-03,72,uk,coffee,coffee,
2019-02-10,72,uk,coffee,coffee,
2019-02-17,74,uk,coffee,coffee,
2019-02-24,67,uk,coffee,coffee,
2019-03-03,70,uk,coffee,coffee,
2019-03-10,70,uk,coffee,coffee,
2019-03-17,72,uk,coffee,coffee,
2019-03-24,72,uk,coffee,coffee,
2019-03-31,68,uk,coffee,coffee,
2019-04-07,71,uk,coffee,coffee,
2019-04-14,68,uk,coffee,coffee,
2019-04-21,68,uk,coffee,coffee,
2019-04-28,68,uk,coffee,coffee,
2019-05-05,75,uk,coffee,coffee,
2019-05-12,68,uk,coffee,coffee,
2019-05-19,66,uk,coffee,coffee,
2019-05-26,67,uk,coffee,coffee,
2019-06-02,67,uk,coffee,coffee,
2019-06-09,69,uk,coffee,coffee,
2019-06-16,69,uk,coffee,coffee,
2019-06-23,68,uk,coffee,coffee,
2019-06-30,67,uk,coffee,coffee,
2019-07-07,67,uk,coffee,coffee,
2019-07-14,70,uk,coffee,coffee,
2019-07-21,68,uk,coffee,coffee,
2019-07-28,71,uk,coffee,coffee,
2019-08-04,72,uk,coffee,coffee,
2019-08-11,74,uk,coffee,coffee,
2019-08-18,74,uk,coffee,coffee,
2019-08-25,72,uk,coffee,coffee,
2019-09-01,73,uk,coffee,coffee,
2019-09-08,73,uk,coffee,coffee,
2019-09-15,75,uk,coffee,coffee,
2019-09-22,79,uk,coffee,coffee,
2019-09-29,100,uk,coffee,coffee,
2019-10-06,75,uk,coffee,coffee,
2019-10-13,75,uk,coffee,coffee,
2019-10-20,75,uk,coffee,coffee,
2019-10-27,74,uk,coffee,coffee,
2019-11-03,78,uk,coffee,coffee,3.0
2019-11-10,79,uk,coffee,coffee,3.0
2019-11-17,84,uk,coffee,coffee,0.0
2019-11-24,86,uk,coffee,coffee,6.0
2019-12-01,83,uk,coffee,coffee,8.0
2019-12-08,79,uk,coffee,coffee,1.0
2019-12-15,81,uk,coffee,coffee,4.0
2019-12-22,85,uk,coffee,coffee,4.0
2019-12-29,83,uk,coffee,coffee,3.0
2020-01-05,78,uk,coffee,coffee,5.0
2020-01-12,78,uk,coffee,coffee,3.0
2020-01-19,77,uk,coffee,coffee,6.0
2020-01-26,73,uk,coffee,coffee,2.0
2020-02-02,76,uk,coffee,coffee,4.0
2020-02-09,73,uk,coffee,coffee,1.0
2020-02-16,76,uk,coffee,coffee,2.0
2020-02-23,70,uk,coffee,coffee,3.0
2020-03-01,70,uk,coffee,coffee,0.0
2020-03-08,64,uk,coffee,coffee,-6.0
2020-03-15,60,uk,coffee,coffee,-12.0
2020-03-22,57,uk,coffee,coffee,-15.0
2020-03-29,77,uk,coffee,coffee,9.0
2020-04-05,83,uk,coffee,coffee,12.0
2020-04-12,80,uk,coffee,coffee,12.0
2020-04-19,79,uk,coffee,coffee,11.0
2020-04-26,78,uk,coffee,coffee,10.0
2020-05-03,81,uk,coffee,coffee,6.0
2020-05-10,81,uk,coffee,coffee,13.0
2020-05-17,85,uk,coffee,coffee,19.0
2020-05-24,84,uk,coffee,coffee,17.0
2020-05-31,80,uk,coffee,coffee,13.0
2020-06-07,83,uk,coffee,coffee,14.0
2020-06-14,81,uk,coffee,coffee,12.0
2020-06-21,78,uk,coffee,coffee,10.0
2020-06-28,81,uk,coffee,coffee,14.0
2020-07-05,81,uk,coffee,coffee,14.0
2020-07-12,78,uk,coffee,coffee,8.0
2020-07-19,81,uk,coffee,coffee,13.0
2020-07-26,82,uk,coffee,coffee,11.0
2020-08-02,82,uk,coffee,coffee,10.0
2020-08-09,78,uk,coffee,coffee,4.0
2020-08-16,82,uk,coffee,coffee,8.0
2020-08-23,84,uk,coffee,coffee,12.0
2020-08-30,86,uk,coffee,coffee,13.0
2020-09-06,85,uk,coffee,coffee,12.0
2020-09-13,81,uk,coffee,coffee,6.0
2020-09-20,84,uk,coffee,coffee,5.0
2020-09-27,85,uk,coffee,coffee,-15.0
2020-10-04,85,uk,coffee,coffee,10.0
2020-10-11,86,uk,coffee,coffee,11.0
2020-10-18,86,uk,coffee,coffee,11.0
2020-10-25,92,uk,coffee,coffee,18.0
2020-11-01,83,uk,coffee,coffee,5.0
2018-11-04,77,ger,spices,gewuerze,
2018-11-11,78,ger,spices,gewuerze,
2018-11-18,69,ger,spices,gewuerze,
2018-11-25,80,ger,spices,gewuerze,
2018-12-02,82,ger,spices,gewuerze,
2018-12-09,90,ger,spices,gewuerze,
2018-12-16,83,ger,spices,gewuerze,
2018-12-23,75,ger,spices,gewuerze,
2018-12-30,68,ger,spices,gewuerze,
2019-01-06,66,ger,spices,gewuerze,
2019-01-13,66,ger,spices,gewuerze,
2019-01-20,60,ger,spices,gewuerze,
2019-01-27,65,ger,spices,gewuerze,
2019-02-03,70,ger,spices,gewuerze,
2019-02-10,60,ger,spices,gewuerze,
2019-02-17,61,ger,spices,gewuerze,
2019-02-24,53,ger,spices,gewuerze,
2019-03-03,57,ger,spices,gewuerze,
2019-03-10,59,ger,spices,gewuerze,
2019-03-17,61,ger,spices,gewuerze,
2019-03-24,60,ger,spices,gewuerze,
2019-03-31,56,ger,spices,gewuerze,
2019-04-07,52,ger,spices,gewuerze,
2019-04-14,57,ger,spices,gewuerze,
2019-04-21,54,ger,spices,gewuerze,
2019-04-28,56,ger,spices,gewuerze,
2019-05-05,58,ger,spices,gewuerze,
2019-05-12,50,ger,spices,gewuerze,
2019-05-19,56,ger,spices,gewuerze,
2019-05-26,54,ger,spices,gewuerze,
2019-06-02,50,ger,spices,gewuerze,
2019-06-09,53,ger,spices,gewuerze,
2019-06-16,43,ger,spices,gewuerze,
2019-06-23,43,ger,spices,gewuerze,
2019-06-30,42,ger,spices,gewuerze,
2019-07-07,47,ger,spices,gewuerze,
2019-07-14,56,ger,spices,gewuerze,
2019-07-21,53,ger,spices,gewuerze,
2019-07-28,49,ger,spices,gewuerze,
2019-08-04,57,ger,spices,gewuerze,
2019-08-11,54,ger,spices,gewuerze,
2019-08-18,56,ger,spices,gewuerze,
2019-08-25,56,ger,spices,gewuerze,
2019-09-01,53,ger,spices,gewuerze,
2019-09-08,53,ger,spices,gewuerze,
2019-09-15,58,ger,spices,gewuerze,
2019-09-22,64,ger,spices,gewuerze,
2019-09-29,67,ger,spices,gewuerze,
2019-10-06,64,ger,spices,gewuerze,
2019-10-13,70,ger,spices,gewuerze,
2019-10-20,71,ger,spices,gewuerze,
2019-10-27,69,ger,spices,gewuerze,
2019-11-03,74,ger,spices,gewuerze,-3.0
2019-11-10,70,ger,spices,gewuerze,-8.0
2019-11-17,74,ger,spices,gewuerze,5.0
2019-11-24,81,ger,spices,gewuerze,1.0
2019-12-01,87,ger,spices,gewuerze,5.0
2019-12-08,95,ger,spices,gewuerze,5.0
2019-12-15,100,ger,spices,gewuerze,17.0
2019-12-22,91,ger,spices,gewuerze,16.0
2019-12-29,76,ger,spices,gewuerze,8.0
2020-01-05,76,ger,spices,gewuerze,10.0
2020-01-12,64,ger,spices,gewuerze,-2.0
2020-01-19,68,ger,spices,gewuerze,8.0
2020-01-26,72,ger,spices,gewuerze,7.0
2020-02-02,62,ger,spices,gewuerze,-8.0
2020-02-09,59,ger,spices,gewuerze,-1.0
2020-02-16,67,ger,spices,gewuerze,6.0
2020-02-23,54,ger,spices,gewuerze,1.0
2020-03-01,63,ger,spices,gewuerze,6.0
2020-03-08,54,ger,spices,gewuerze,-5.0
2020-03-15,50,ger,spices,gewuerze,-11.0
2020-03-22,65,ger,spices,gewuerze,5.0
2020-03-29,81,ger,spices,gewuerze,25.0
2020-04-05,80,ger,spices,gewuerze,28.0
2020-04-12,76,ger,spices,gewuerze,19.0
2020-04-19,71,ger,spices,gewuerze,17.0
2020-04-26,78,ger,spices,gewuerze,22.0
2020-05-03,75,ger,spices,gewuerze,17.0
2020-05-10,66,ger,spices,gewuerze,16.0
2020-05-17,70,ger,spices,gewuerze,14.0
2020-05-24,69,ger,spices,gewuerze,15.0
2020-05-31,67,ger,spices,gewuerze,17.0
2020-06-07,64,ger,spices,gewuerze,11.0
2020-06-14,64,ger,spices,gewuerze,21.0
2020-06-21,58,ger,spices,gewuerze,15.0
2020-06-28,56,ger,spices,gewuerze,14.0
2020-07-05,71,ger,spices,gewuerze,24.0
2020-07-12,59,ger,spices,gewuerze,3.0
2020-07-19,73,ger,spices,gewuerze,20.0
2020-07-26,66,ger,spices,gewuerze,17.0
2020-08-02,74,ger,spices,gewuerze,17.0
2020-08-09,59,ger,spices,gewuerze,5.0
2020-08-16,66,ger,spices,gewuerze,10.0
2020-08-23,72,ger,spices,gewuerze,16.0
2020-08-30,73,ger,spices,gewuerze,20.0
2020-09-06,67,ger,spices,gewuerze,14.0
2020-09-13,63,ger,spices,gewuerze,5.0
2020-09-20,77,ger,spices,gewuerze,13.0
2020-09-27,88,ger,spices,gewuerze,21.0
2020-10-04,77,ger,spices,gewuerze,13.0
2020-10-11,90,ger,spices,gewuerze,20.0
2020-10-18,99,ger,spices,gewuerze,28.0
2020-10-25,88,ger,spices,gewuerze,19.0
2020-11-01,89,ger,spices,gewuerze,15.0
2018-11-04,84,nl,coffee,koffie,
2018-11-11,79,nl,coffee,koffie,
2018-11-18,82,nl,coffee,koffie,
2018-11-25,80,nl,coffee,koffie,
2018-12-02,89,nl,coffee,koffie,
2018-12-09,81,nl,coffee,koffie,
2018-12-16,74,nl,coffee,koffie,
2018-12-23,87,nl,coffee,koffie,
2018-12-30,78,nl,coffee,koffie,
2019-01-06,79,nl,coffee,koffie,
2019-01-13,75,nl,coffee,koffie,
2019-01-20,93,nl,coffee,koffie,
2019-01-27,91,nl,coffee,koffie,
2019-02-03,83,nl,coffee,koffie,
2019-02-10,76,nl,coffee,koffie,
2019-02-17,83,nl,coffee,koffie,
2019-02-24,75,nl,coffee,koffie,
2019-03-03,73,nl,coffee,koffie,
2019-03-10,72,nl,coffee,koffie,
2019-03-17,74,nl,coffee,koffie,
2019-03-24,76,nl,coffee,koffie,
2019-03-31,77,nl,coffee,koffie,
2019-04-07,79,nl,coffee,koffie,
2019-04-14,68,nl,coffee,koffie,
2019-04-21,67,nl,coffee,koffie,
2019-04-28,88,nl,coffee,koffie,
2019-05-05,76,nl,coffee,koffie,
2019-05-12,72,nl,coffee,koffie,
2019-05-19,75,nl,coffee,koffie,
2019-05-26,70,nl,coffee,koffie,
2019-06-02,68,nl,coffee,koffie,
2019-06-09,72,nl,coffee,koffie,
2019-06-16,68,nl,coffee,koffie,
2019-06-23,58,nl,coffee,koffie,
2019-06-30,68,nl,coffee,koffie,
2019-07-07,73,nl,coffee,koffie,
2019-07-14,69,nl,coffee,koffie,
2019-07-21,69,nl,coffee,koffie,
2019-07-28,76,nl,coffee,koffie,
2019-08-04,78,nl,coffee,koffie,
2019-08-11,80,nl,coffee,koffie,
2019-08-18,93,nl,coffee,koffie,
2019-08-25,73,nl,coffee,koffie,
2019-09-01,82,nl,coffee,koffie,
2019-09-08,83,nl,coffee,koffie,
2019-09-15,85,nl,coffee,koffie,
2019-09-22,78,nl,coffee,koffie,
2019-09-29,81,nl,coffee,koffie,
2019-10-06,84,nl,coffee,koffie,
2019-10-13,78,nl,coffee,koffie,
2019-10-20,86,nl,coffee,koffie,
2019-10-27,91,nl,coffee,koffie,
2019-11-03,87,nl,coffee,koffie,3.0
2019-11-10,82,nl,coffee,koffie,3.0
2019-11-17,87,nl,coffee,koffie,5.0
2019-11-24,84,nl,coffee,koffie,4.0
2019-12-01,84,nl,coffee,koffie,-5.0
2019-12-08,82,nl,coffee,koffie,1.0
2019-12-15,83,nl,coffee,koffie,9.0
2019-12-22,100,nl,coffee,koffie,13.0
2019-12-29,83,nl,coffee,koffie,5.0
2020-01-05,87,nl,coffee,koffie,8.0
2020-01-12,89,nl,coffee,koffie,14.0
2020-01-19,88,nl,coffee,koffie,-5.0
2020-01-26,93,nl,coffee,koffie,2.0
2020-02-02,92,nl,coffee,koffie,9.0
2020-02-09,82,nl,coffee,koffie,6.0
2020-02-16,87,nl,coffee,koffie,4.0
2020-02-23,85,nl,coffee,koffie,10.0
2020-03-01,79,nl,coffee,koffie,6.0
2020-03-08,69,nl,coffee,koffie,-3.0
2020-03-15,72,nl,coffee,koffie,-2.0
2020-03-22,69,nl,coffee,koffie,-7.0
2020-03-29,81,nl,coffee,koffie,4.0
2020-04-05,70,nl,coffee,koffie,-9.0
2020-04-12,92,nl,coffee,koffie,24.0
2020-04-19,81,nl,coffee,koffie,14.0
2020-04-26,80,nl,coffee,koffie,-8.0
2020-05-03,80,nl,coffee,koffie,4.0
2020-05-10,79,nl,coffee,koffie,7.0
2020-05-17,84,nl,coffee,koffie,9.0
2020-05-24,81,nl,coffee,koffie,11.0
2020-05-31,79,nl,coffee,koffie,11.0
2020-06-07,85,nl,coffee,koffie,13.0
2020-06-14,82,nl,coffee,koffie,14.0
2020-06-21,73,nl,coffee,koffie,15.0
2020-06-28,83,nl,coffee,koffie,15.0
2020-07-05,91,nl,coffee,koffie,18.0
2020-07-12,94,nl,coffee,koffie,25.0
2020-07-19,93,nl,coffee,koffie,24.0
2020-07-26,86,nl,coffee,koffie,10.0
2020-08-02,84,nl,coffee,koffie,6.0
2020-08-09,79,nl,coffee,koffie,-1.0
2020-08-16,88,nl,coffee,koffie,-5.0
2020-08-23,85,nl,coffee,koffie,12.0
2020-08-30,83,nl,coffee,koffie,1.0
2020-09-06,92,nl,coffee,koffie,9.0
2020-09-13,78,nl,coffee,koffie,-7.0
2020-09-20,85,nl,coffee,koffie,7.0
2020-09-27,91,nl,coffee,koffie,10.0
2020-10-04,93,nl,coffee,koffie,9.0
2020-10-11,94,nl,coffee,koffie,16.0
2020-10-18,88,nl,coffee,koffie,2.0
2020-10-25,86,nl,coffee,koffie,-5.0
2020-11-01,82,nl,coffee,koffie,-5.0
2018-11-04,27,nl,bananabread,bananenbrood,
2018-11-11,30,nl,bananabread,bananenbrood,
2018-11-18,24,nl,bananabread,bananenbrood,
2018-11-25,21,nl,bananabread,bananenbrood,
2018-12-02,19,nl,bananabread,bananenbrood,
2018-12-09,20,nl,bananabread,bananenbrood,
2018-12-16,24,nl,bananabread,bananenbrood,
2018-12-23,17,nl,bananabread,bananenbrood,
2018-12-30,29,nl,bananabread,bananenbrood,
2019-01-06,38,nl,bananabread,bananenbrood,
2019-01-13,40,nl,bananabread,bananenbrood,
2019-01-20,45,nl,bananabread,bananenbrood,
2019-01-27,51,nl,bananabread,bananenbrood,
2019-02-03,56,nl,bananabread,bananenbrood,
2019-02-10,38,nl,bananabread,bananenbrood,
2019-02-17,45,nl,bananabread,bananenbrood,
2019-02-24,36,nl,bananabread,bananenbrood,
2019-03-03,31,nl,bananabread,bananenbrood,
2019-03-10,36,nl,bananabread,bananenbrood,
2019-03-17,27,nl,bananabread,bananenbrood,
2019-03-24,33,nl,bananabread,bananenbrood,
2019-03-31,30,nl,bananabread,bananenbrood,
2019-04-07,32,nl,bananabread,bananenbrood,
2019-04-14,31,nl,bananabread,bananenbrood,
2019-04-21,24,nl,bananabread,bananenbrood,
2019-04-28,29,nl,bananabread,bananenbrood,
2019-05-05,25,nl,bananabread,bananenbrood,
2019-05-12,27,nl,bananabread,bananenbrood,
2019-05-19,28,nl,bananabread,bananenbrood,
2019-05-26,25,nl,bananabread,bananenbrood,
2019-06-02,28,nl,bananabread,bananenbrood,
2019-06-09,25,nl,bananabread,bananenbrood,
2019-06-16,19,nl,bananabread,bananenbrood,
2019-06-23,16,nl,bananabread,bananenbrood,
2019-06-30,16,nl,bananabread,bananenbrood,
2019-07-07,21,nl,bananabread,bananenbrood,
2019-07-14,23,nl,bananabread,bananenbrood,
2019-07-21,16,nl,bananabread,bananenbrood,
2019-07-28,24,nl,bananabread,bananenbrood,
2019-08-04,28,nl,bananabread,bananenbrood,
2019-08-11,30,nl,bananabread,bananenbrood,
2019-08-18,32,nl,bananabread,bananenbrood,
2019-08-25,24,nl,bananabread,bananenbrood,
2019-09-01,36,nl,bananabread,bananenbrood,
2019-09-08,29,nl,bananabread,bananenbrood,
2019-09-15,33,nl,bananabread,bananenbrood,
2019-09-22,34,nl,bananabread,bananenbrood,
2019-09-29,30,nl,bananabread,bananenbrood,
2019-10-06,33,nl,bananabread,bananenbrood,
2019-10-13,30,nl,bananabread,bananenbrood,
2019-10-20,28,nl,bananabread,bananenbrood,
2019-10-27,34,nl,bananabread,bananenbrood,
2019-11-03,24,nl,bananabread,bananenbrood,-3.0
2019-11-10,26,nl,bananabread,bananenbrood,-4.0
2019-11-17,29,nl,bananabread,bananenbrood,5.0
2019-11-24,22,nl,bananabread,bananenbrood,1.0
2019-12-01,21,nl,bananabread,bananenbrood,2.0
2019-12-08,22,nl,bananabread,bananenbrood,2.0
2019-12-15,18,nl,bananabread,bananenbrood,-6.0
2019-12-22,27,nl,bananabread,bananenbrood,10.0
2019-12-29,29,nl,bananabread,bananenbrood,0.0
2020-01-05,42,nl,bananabread,bananenbrood,4.0
2020-01-12,45,nl,bananabread,bananenbrood,5.0
2020-01-19,47,nl,bananabread,bananenbrood,2.0
2020-01-26,47,nl,bananabread,bananenbrood,-4.0
2020-02-02,52,nl,bananabread,bananenbrood,-4.0
2020-02-09,40,nl,bananabread,bananenbrood,2.0
2020-02-16,46,nl,bananabread,bananenbrood,1.0
2020-02-23,36,nl,bananabread,bananenbrood,0.0
2020-03-01,45,nl,bananabread,bananenbrood,14.0
2020-03-08,40,nl,bananabread,bananenbrood,4.0
2020-03-15,76,nl,bananabread,bananenbrood,49.0
2020-03-22,100,nl,bananabread,bananenbrood,67.0
2020-03-29,96,nl,bananabread,bananenbrood,66.0
2020-04-05,82,nl,bananabread,bananenbrood,50.0
2020-04-12,81,nl,bananabread,bananenbrood,50.0
2020-04-19,62,nl,bananabread,bananenbrood,38.0
2020-04-26,78,nl,bananabread,bananenbrood,49.0
2020-05-03,57,nl,bananabread,bananenbrood,32.0
2020-05-10,60,nl,bananabread,bananenbrood,33.0
2020-05-17,50,nl,bananabread,bananenbrood,22.0
2020-05-24,48,nl,bananabread,bananenbrood,23.0
2020-05-31,39,nl,bananabread,bananenbrood,11.0
2020-06-07,42,nl,bananabread,bananenbrood,17.0
2020-06-14,46,nl,bananabread,bananenbrood,27.0
2020-06-21,31,nl,bananabread,bananenbrood,15.0
2020-06-28,41,nl,bananabread,bananenbrood,25.0
2020-07-05,43,nl,bananabread,bananenbrood,22.0
2020-07-12,34,nl,bananabread,bananenbrood,11.0
2020-07-19,36,nl,bananabread,bananenbrood,20.0
2020-07-26,39,nl,bananabread,bananenbrood,15.0
2020-08-02,30,nl,bananabread,bananenbrood,2.0
2020-08-09,31,nl,bananabread,bananenbrood,1.0
2020-08-16,29,nl,bananabread,bananenbrood,-3.0
2020-08-23,38,nl,bananabread,bananenbrood,14.0
2020-08-30,30,nl,bananabread,bananenbrood,-6.0
2020-09-06,34,nl,bananabread,bananenbrood,5.0
2020-09-13,33,nl,bananabread,bananenbrood,0.0
2020-09-20,39,nl,bananabread,bananenbrood,5.0
2020-09-27,38,nl,bananabread,bananenbrood,8.0
2020-10-04,34,nl,bananabread,bananenbrood,1.0
2020-10-11,40,nl,bananabread,bananenbrood,10.0
2020-10-18,51,nl,bananabread,bananenbrood,23.0
2020-10-25,48,nl,bananabread,bananenbrood,14.0
2020-11-01,40,nl,bananabread,bananenbrood,16.0
2018-11-04,54,uk,rice,rice,
2018-11-11,55,uk,rice,rice,
2018-11-18,53,uk,rice,rice,
2018-11-25,49,uk,rice,rice,
2018-12-02,54,uk,rice,rice,
2018-12-09,44,uk,rice,rice,
2018-12-16,45,uk,rice,rice,
2018-12-23,46,uk,rice,rice,
2018-12-30,63,uk,rice,rice,
2019-01-06,77,uk,rice,rice,
2019-01-13,76,uk,rice,rice,
2019-01-20,67,uk,rice,rice,
2019-01-27,63,uk,rice,rice,
2019-02-03,72,uk,rice,rice,
2019-02-10,66,uk,rice,rice,
2019-02-17,62,uk,rice,rice,
2019-02-24,60,uk,rice,rice,
2019-03-03,62,uk,rice,rice,
2019-03-10,61,uk,rice,rice,
2019-03-17,70,uk,rice,rice,
2019-03-24,62,uk,rice,rice,
2019-03-31,60,uk,rice,rice,
2019-04-07,65,uk,rice,rice,
2019-04-14,59,uk,rice,rice,
2019-04-21,55,uk,rice,rice,
2019-04-28,61,uk,rice,rice,
2019-05-05,60,uk,rice,rice,
2019-05-12,68,uk,rice,rice,
2019-05-19,59,uk,rice,rice,
2019-05-26,56,uk,rice,rice,
2019-06-02,57,uk,rice,rice,
2019-06-09,61,uk,rice,rice,
2019-06-16,57,uk,rice,rice,
2019-06-23,53,uk,rice,rice,
2019-06-30,52,uk,rice,rice,
2019-07-07,54,uk,rice,rice,
2019-07-14,52,uk,rice,rice,
2019-07-21,51,uk,rice,rice,
2019-07-28,55,uk,rice,rice,
2019-08-04,58,uk,rice,rice,
2019-08-11,53,uk,rice,rice,
2019-08-18,57,uk,rice,rice,
2019-08-25,56,uk,rice,rice,
2019-09-01,69,uk,rice,rice,
2019-09-08,68,uk,rice,rice,
2019-09-15,73,uk,rice,rice,
2019-09-22,73,uk,rice,rice,
2019-09-29,71,uk,rice,rice,
2019-10-06,72,uk,rice,rice,
2019-10-13,59,uk,rice,rice,
2019-10-20,60,uk,rice,rice,
2019-10-27,59,uk,rice,rice,
2019-11-03,57,uk,rice,rice,3.0
2019-11-10,59,uk,rice,rice,4.0
2019-11-17,55,uk,rice,rice,2.0
2019-11-24,51,uk,rice,rice,2.0
2019-12-01,50,uk,rice,rice,-4.0
2019-12-08,47,uk,rice,rice,3.0
2019-12-15,47,uk,rice,rice,2.0
2019-12-22,46,uk,rice,rice,0.0
2019-12-29,76,uk,rice,rice,13.0
2020-01-05,78,uk,rice,rice,1.0
2020-01-12,74,uk,rice,rice,-2.0
2020-01-19,75,uk,rice,rice,8.0
2020-01-26,72,uk,rice,rice,9.0
2020-02-02,69,uk,rice,rice,-3.0
2020-02-09,66,uk,rice,rice,0.0
2020-02-16,64,uk,rice,rice,2.0
2020-02-23,63,uk,rice,rice,3.0
2020-03-01,65,uk,rice,rice,3.0
2020-03-08,63,uk,rice,rice,2.0
2020-03-15,73,uk,rice,rice,3.0
2020-03-22,80,uk,rice,rice,18.0
2020-03-29,90,uk,rice,rice,30.0
2020-04-05,96,uk,rice,rice,31.0
2020-04-12,100,uk,rice,rice,41.0
2020-04-19,95,uk,rice,rice,40.0
2020-04-26,99,uk,rice,rice,38.0
2020-05-03,92,uk,rice,rice,32.0
2020-05-10,92,uk,rice,rice,24.0
2020-05-17,86,uk,rice,rice,27.0
2020-05-24,80,uk,rice,rice,24.0
2020-05-31,76,uk,rice,rice,19.0
2020-06-07,80,uk,rice,rice,19.0
2020-06-14,77,uk,rice,rice,20.0
2020-06-21,70,uk,rice,rice,17.0
2020-06-28,75,uk,rice,rice,23.0
2020-07-05,70,uk,rice,rice,16.0
2020-07-12,70,uk,rice,rice,18.0
2020-07-19,75,uk,rice,rice,24.0
2020-07-26,78,uk,rice,rice,23.0
2020-08-02,70,uk,rice,rice,12.0
2020-08-09,66,uk,rice,rice,13.0
2020-08-16,69,uk,rice,rice,12.0
2020-08-23,69,uk,rice,rice,13.0
2020-08-30,70,uk,rice,rice,1.0
2020-09-06,69,uk,rice,rice,1.0
2020-09-13,67,uk,rice,rice,-6.0
2020-09-20,72,uk,rice,rice,-1.0
2020-09-27,71,uk,rice,rice,0.0
2020-10-04,97,uk,rice,rice,25.0
2020-10-11,87,uk,rice,rice,28.0
2020-10-18,78,uk,rice,rice,18.0
2020-10-25,77,uk,rice,rice,18.0
2020-11-01,67,uk,rice,rice,10.0
2018-11-04,84,ger,coffee,kaffee,
2018-11-11,91,ger,coffee,kaffee,
2018-11-18,88,ger,coffee,kaffee,
2018-11-25,89,ger,coffee,kaffee,
2018-12-02,83,ger,coffee,kaffee,
2018-12-09,85,ger,coffee,kaffee,
2018-12-16,91,ger,coffee,kaffee,
2018-12-23,87,ger,coffee,kaffee,
2018-12-30,91,ger,coffee,kaffee,
2019-01-06,86,ger,coffee,kaffee,
2019-01-13,88,ger,coffee,kaffee,
2019-01-20,87,ger,coffee,kaffee,
2019-01-27,95,ger,coffee,kaffee,
2019-02-03,86,ger,coffee,kaffee,
2019-02-10,89,ger,coffee,kaffee,
2019-02-17,87,ger,coffee,kaffee,
2019-02-24,90,ger,coffee,kaffee,
2019-03-03,90,ger,coffee,kaffee,
2019-03-10,93,ger,coffee,kaffee,
2019-03-17,89,ger,coffee,kaffee,
2019-03-24,89,ger,coffee,kaffee,
2019-03-31,83,ger,coffee,kaffee,
2019-04-07,86,ger,coffee,kaffee,
2019-04-14,87,ger,coffee,kaffee,
